address,sum_total,cSum
0x1ca0a851ed97a8ca69615d0b973af81f71a82f3f,2.93806E+21,8.20914E+26
0x8754f54074400ce745a7ceddc928fb1b7e985ed6,2.93797E+21,8.20917E+26
0x8eb20b557c1fed53870b739f11b94f57f8030820,2.93783E+21,8.2092E+26
0x714fbbf3f930b2ba1ce77e023cd05b44abad7a8a,2.93773E+21,8.20923E+26
0xf06068ffda7453ddb32845d7f4e605c89f827acf,2.93593E+21,8.20926E+26
0x6f58df96660b370325eb8b37648b9679c4993926,2.93503E+21,8.20929E+26
0x0770a0b1db05a447cecb544ad8bf45021b0d339e,2.93486E+21,8.20932E+26
0xd2a7bff28763f7930791a4be4ece478fb5bd57fa,2.93444E+21,8.20935E+26
0x03908faa889f7bf46d4959dc20c1cca7f8f23294,2.93432E+21,8.20938E+26
0x571a37d198f6ddb3ac7d9af9bde49d8ce57b65a1,2.93352E+21,8.20941E+26
0x2dccdc0e10641dba4e40467c13a8b7534350fa6f,2.9332E+21,8.20943E+26
0xbc14816d28622bfd4e04a01c98e50653c32fbbe7,2.93299E+21,8.20946E+26
0x6810e776880c02933d47db1b9fc05908e5386b96,2.93173E+21,8.20949E+26
0x30f938fed5de6e06a9a7cd2ac3517131c317b1e7,2.93159E+21,8.20952E+26
0xbd59ed7c40f4df71d4638ea192411edc2c925a1b,2.93049E+21,8.20955E+26
0xae240556ed14c2bdd4d8bde6fbabbaa22beed1c0,2.93E+21,8.20958E+26
0x04d546aa64b16ba05fc1f7f0c44f75eae1d43cb0,2.92964E+21,8.20961E+26
0x539b0d890cfa1631b921863abff67b15d505d1f6,2.92934E+21,8.20964E+26
0x85ff39eec0469f639340cf876855534aacdf08fd,2.929E+21,8.20967E+26
0x312e3d58087088761c08482d834b1b29f42bda51,2.92817E+21,8.2097E+26
0x6fcabeece449f535d2a9b199e7f190cd95f3e67b,2.928E+21,8.20973E+26
0xc838520ea565eebe07f305e23381450c1e25ba87,2.92688E+21,8.20976E+26
0x963b348431d782d5727811241d8200b86573ae7f,2.925E+21,8.20979E+26
0x463672ffded540f7613d3e8248e3a8a51baf7217,2.92376E+21,8.20982E+26
0xba3eeeb0cf1584ee565f34fcaba74d3e73268c0b,2.92304E+21,8.20984E+26
0x6760967de01fd39d5ba084fc123012ed33eae661,2.92246E+21,8.20987E+26
0x080bf4b31e70b4d67bd77c071f8ef8b925bf1ecc,2.92233E+21,8.2099E+26
0x3457edb7f4790ae5fd59de271b58001c73dfc006,2.92E+21,8.20993E+26
0x725f30aa59f328d1213e22bd27d4006b7936929d,2.91925E+21,8.20996E+26
0xbe8bf514c111e34b838eba8565e14b6b10e9bb2f,2.91687E+21,8.20999E+26
0xf45717552f12ef7cb65e95476f217ea008167ae3,2.91532E+21,8.21002E+26
0x1da15d46a9f5ce1ecfc803ddaa10e6327cebe827,2.91522E+21,8.21005E+26
0x859febd8e5f8cd8f64ab348271ad6a44d51813c3,2.915E+21,8.21008E+26
0x3b7adc91d1b95f342b2e788dbbd754ac35fb4a00,2.915E+21,8.21011E+26
0x8ac5ea6b9d7f1cfc3adc1f6a004b2f29488cfab0,2.91359E+21,8.21014E+26
0x2578d5932c2a44b60c4898ceb7b58c90cf096628,2.91241E+21,8.21017E+26
0x6a9e0b4f8b53491f24bf6275b91dae4bb355303c,2.91177E+21,8.21019E+26
0x9717fc0275cde956641c3daa87673646a6dfe8ad,2.90811E+21,8.21022E+26
0xc98c92963238356256027dc2d49a1f19e72845cf,2.90799E+21,8.21025E+26
0xbb7678acd5494ca06d9738dcbd2bdf1c6d58672f,2.90733E+21,8.21028E+26
0xb78e7d280a0157e7ef98f5e008304e4f22c0135b,2.90627E+21,8.21031E+26
0x0b600f1250993a520084e9823ed80dad5bfd7e53,2.906E+21,8.21034E+26
0x8bbdb0bb2de167990e8aad33b9adfb41fdef2f68,2.90507E+21,8.21037E+26
0x44d9abd70107c36c5274d7f9266b9813a55a4042,2.905E+21,8.2104E+26
0xc4ebe2b507481d35c856b3ec8d355d2ff406e210,2.905E+21,8.21043E+26
0x70669c69a5b5422171673ba362114137b24569a4,2.905E+21,8.21046E+26
0xa67edf4c7e868afb83767ecf04d0df0366967f03,2.90493E+21,8.21049E+26
0x05d842945001c9d0858d61e8929fa68ffd260d64,2.90424E+21,8.21051E+26
0xf83a7d15ee49178e67465822dc8cc5dd54b57ac6,2.902E+21,8.21054E+26
0xd27f358bacd527177bde3c2b1a51bafdd39e9857,2.9E+21,8.21057E+26
0x8f4ca80c5fa968bbcd4a880e4844c3e56ba6caf0,2.9E+21,8.2106E+26
0x0138c60c6b3c662cb32ab518997cc2b044054a82,2.9E+21,8.21063E+26
0x01d6de0239ffdf2bed536a7e6ac4026ff9e37c56,2.9E+21,8.21066E+26
0xedd31c4edc32e17e5a29f500388d60973ca017a2,2.9E+21,8.21069E+26
0xd884dcf45c82d74ad94d4e6b060893d2ea43cf3c,2.9E+21,8.21072E+26
0xa56ee0443929e8fb3d0e00f76ef1e012192f7a36,2.8996E+21,8.21075E+26
0x5a47b55d0821ef6fb878beb44e2758b7021870d9,2.8983E+21,8.21078E+26
0x6e0ae69d262420b8ccd7ecdc11f12bb8b38104fc,2.89811E+21,8.2108E+26
0x7aa960099d5be7342fa224f8160a87852d6fada9,2.898E+21,8.21083E+26
0x2b933385156d8b271f42853c2b47493ee1a927cb,2.89625E+21,8.21086E+26
0xa1aa6325e5cb4c29218e207b6cc9afe585a6adb6,2.8962E+21,8.21089E+26
0x1fcefaa0b1b9c5e836bb968d1c7d6f120ed7e608,2.8955E+21,8.21092E+26
0x501edcc8a7735a3eaf496515f02f09702573afda,2.89518E+21,8.21095E+26
0x427e7c86e4644f5f2354c30f0dd01890de7d8deb,2.895E+21,8.21098E+26
0xeb57c12b1e69b4d10b1ed7a33231d31b811464b7,2.89439E+21,8.21101E+26
0x8fdbb707dc4f8284d64c6f99e6758656aa32d24b,2.894E+21,8.21104E+26
0xe77ba295004ef4a431c8e50f73e1fa9eb80dfca4,2.89318E+21,8.21106E+26
0x5d877637f60e3eea073d1c4c7d39b1ba1f40c387,2.89208E+21,8.21109E+26
0x701608e56a9aff551b858039af02665a1f562fc7,2.8888E+21,8.21112E+26
0x22a430719d5b3162d5215ffb0bab09311a5981b8,2.88864E+21,8.21115E+26
0x36eed1a4dd70f0731dd20ef76c32345185a8a042,2.88793E+21,8.21118E+26
0x1ec259c8468f20cbfc763a02add1fe1aaa3b7c4f,2.88641E+21,8.21121E+26
0x398acb6594866bc7ac3a23e925b2fc3727c19828,2.88603E+21,8.21124E+26
0x7cd0eb4ea5ca19c144f7b3bd38634899f4507b78,2.88568E+21,8.21127E+26
0x5dd8ced166967079370ba2a14ad70a71b5728fe9,2.88538E+21,8.2113E+26
0x51c966cd8cdbf7408612d3811f09071111513855,2.88422E+21,8.21132E+26
0x6cc3873c3ca91cf5500dad8b1a2c620b4f20507c,2.88409E+21,8.21135E+26
0x06bed45a3977fa981746f32b8a324aa0b3cc5bac,2.8834E+21,8.21138E+26
0xacfa209fb73bf3dd5bbfb1101b9bc999c49062a5,2.8817E+21,8.21141E+26
0xc7047fb80481fa634b6b1fd1be4dad7fa39a7b0e,2.88091E+21,8.21144E+26
0x939940a57141cf5181423b3ca356df37c031abfb,2.88014E+21,8.21147E+26
0x6e425df80dfefc2fe490f75026e90f07f8c3ebd3,2.88E+21,8.2115E+26
0xf2c4606597cf3cc4e8ce57b6e764ea2038805533,2.87949E+21,8.21153E+26
0xba963b7a8ad000df7407caa9360535b83dd5cbf0,2.87834E+21,8.21156E+26
0x11d5c16213cbb966da95e6d2376ba9cc640f91d3,2.87833E+21,8.21158E+26
0xc71b315a8a66ec2a5c2ee8759719a1e9851f24d0,2.877E+21,8.21161E+26
0x56d95902d1e5b2e025f6a18aa0527075d97f5978,2.877E+21,8.21164E+26
0xa308031677d6cdc1a50f4717d34dbca0e2aba1d3,2.87666E+21,8.21167E+26
0x7252de5d22b794da8ac4f63e089577fd987c0fa0,2.87571E+21,8.2117E+26
0xe96825ae0da28b3da5a2c5b0691b0058d91a4b5c,2.87548E+21,8.21173E+26
0xf9fb1c508ff49f78b60d3a96dea99fa5d7f3a8a6,2.87522E+21,8.21176E+26
0xf85a68c2f91dbbbc9be062197e897a6e44c49621,2.87328E+21,8.21179E+26
0x1bdcd5deef806097254e79c7a7bb13dda9ed9808,2.87299E+21,8.21181E+26
0x3ffb43a7a8fc45444536f88dd9adcb63974ab63a,2.87115E+21,8.21184E+26
0x07afd8a90b2ed6d5180ec57cabe80adfd344d739,2.86972E+21,8.21187E+26
0x3dd8bf0294c146d533374e09383c4c29b7b8c17d,2.867E+21,8.2119E+26
0x781e1370e1563ec3414d0aa78d0860fca834e204,2.86629E+21,8.21193E+26
0x7602ecd2f8ec584c23fc882f1ab572df828445a9,2.86581E+21,8.21196E+26
0x25c2a789c252beecb86c2a18ef5066f1b042b9a4,2.8657E+21,8.21199E+26
0x56d9cd569d41b985f13b879ce66690f2646bd5ad,2.86373E+21,8.21201E+26
0xc7c49f2cb8ec12012089f11a8dd5cadd3332ca5b,2.8637E+21,8.21204E+26
0x22ebc88055f1e8205978ae9997cbefdf79e8b1e0,2.86335E+21,8.21207E+26
0x59b84bad0151f3172254ba90c5574bc9a1ecbc34,2.86323E+21,8.2121E+26
0x7c2808e576330dceb4f44edfa87749f32cd17647,2.86211E+21,8.21213E+26
0x6eacb6f95b8119aa92d2d394f0a04ad83fe42091,2.86205E+21,8.21216E+26
0x892a166719978ad048c69480eab9e9e186a2ba04,2.86149E+21,8.21219E+26
0xde3e29f1562c613a2962103c093a7bec2f04e3d3,2.86015E+21,8.21222E+26
0x54ed44900dd4aaf876b57d194b4d001194b77b57,2.85981E+21,8.21224E+26
0x4ae4c2d4c2d25983a70a20f6b80a398351ee1149,2.85942E+21,8.21227E+26
0xb4daca5ea0de976da3304ba86e806ecb293d49bf,2.85919E+21,8.2123E+26
0x55d44591fc2d4ad7a79df4784cb0d166ea697935,2.8585E+21,8.21233E+26
0xdd7fe78d1c2567d40faebf4a4f9f2aa322fd4e2b,2.85836E+21,8.21236E+26
0x6f40d96713b60d5083bc2493251907ca673de1b8,2.85765E+21,8.21239E+26
0x035848e1668614f7082d2a0f04f6ce017f4b0180,2.85742E+21,8.21242E+26
0xf013406a0b1d544238083df0b93ad0d2cbe0f65f,2.85551E+21,8.21244E+26
0xaf9d6b6c14088eff1c3a309c99190e83e74fa7a6,2.852E+21,8.21247E+26
0xc6a2aa7ebe041336d433919bd4dcc1ef5d98ab99,2.85191E+21,8.2125E+26
0xe4267d6fde5488c0e840485f239c261cb6c6f5e2,2.85148E+21,8.21253E+26
0xc67a689b5c39a9ce727cfba119321c3819e28539,2.85102E+21,8.21256E+26
0x7bb6c7bcc79205b73f546b24e3fb1a7f6a852391,2.851E+21,8.21259E+26
0x6bb8a39ade2811135ad0cb7d0d46bbe2895bcb94,2.85013E+21,8.21261E+26
0x00d5da7cc572ea0870356faf3abd7f22e3a17628,2.85E+21,8.21264E+26
0xa84ecac27f84a221d97f9ecd509b5cd2b5180f7c,2.85E+21,8.21267E+26
0x5a17a07821861f9bd6bc6695950dae792355650f,2.85E+21,8.2127E+26
0x6b8acdd60df33b9a62c8f6b36bc842ae8a5cc40f,2.84962E+21,8.21273E+26
0x7ceb84103e5437ca40a3f23609ed60837c4f8ff5,2.84903E+21,8.21276E+26
0x92b70b428ae3e1d9edd67694757eff8d28d4cdfd,2.849E+21,8.21279E+26
0xd191f50c1c915e1239ca214b3e1ee5478450c6c0,2.849E+21,8.21281E+26
0xb743aed805aad342672131e575a2d6871511898a,2.84804E+21,8.21284E+26
0x1acbca4f9ce5d4b0233fbf71bf589fb334fd77be,2.84785E+21,8.21287E+26
0x0e5ac0d29552640217b0ba33e0b5ec175ac1fb7c,2.847E+21,8.2129E+26
0xb9962cb86fe559fdfd533c914667aff9edd6e17e,2.84641E+21,8.21293E+26
0x28e3509b1abbcdc37392b7481246cdf1d803b610,2.84536E+21,8.21296E+26
0x0571e9840e73b0d2c49ed2016a45ee7aae42d8ed,2.84529E+21,8.21299E+26
0xfdf28bf25779ed4ca74e958d54653260af604c20,2.84469E+21,8.21301E+26
0xe7cd2797ac6f08b5721c7e7fcc991251df5e3884,2.84371E+21,8.21304E+26
0x1071ff41a9090d74a65cb924451b21ea42aead49,2.84361E+21,8.21307E+26
0x199073737427732fecc8d2a51aa312c5b927cc2a,2.84332E+21,8.2131E+26
0x68f795caa66586faee7e533ad930d8335d4929e3,2.843E+21,8.21313E+26
0x19d7cfd2dfc4d4b1da8d3b37e61e348e1219a178,2.842E+21,8.21316E+26
0xac1e5f6e2c16de5bf8bbf509defb767dae8bc13c,2.84173E+21,8.21318E+26
0xc27e975a6f9792b1cc5e09f6a419ba13dd83e9b2,2.84017E+21,8.21321E+26
0xaf17500acc80cf588fce553c3874afce04136967,2.84001E+21,8.21324E+26
0x55ce3d4ff9f924abbd43971b7ebd9323ff844293,2.84E+21,8.21327E+26
0x339986cdc18e4f4aa113f35cb0d4c3be75c9eca7,2.83892E+21,8.2133E+26
0x868f42f7c80069b5f719c93c0563f47fcd16df5d,2.83805E+21,8.21333E+26
0x96a5d20e1b0dbfa2cf9e8299c2f0666643ab8b5b,2.83736E+21,8.21335E+26
0xb391078acae40c5f5256828a6a614ad00d31e50d,2.83601E+21,8.21338E+26
0xc820bec26a97dfa7c05a50fa1b54d397e878b7ca,2.8358E+21,8.21341E+26
0x419fc622fb736600ffd75a838d3d98112561d58d,2.83454E+21,8.21344E+26
0x66a0f676479cee1d7373f3dc2e2952778bff5bd6,2.83409E+21,8.21347E+26
0xfc4cd25300e221238d1485b41a8efcea3b820405,2.83404E+21,8.2135E+26
0xb244ac0f3ee2e9cae5dfdde5dab8d49fa467e1a9,2.8313E+21,8.21352E+26
0xcec015d9ef9e09b3ac2bab88b40375e295cebc15,2.83E+21,8.21355E+26
0x11c92f63bdddec14fbace485a4aea18606cfa2c7,2.82955E+21,8.21358E+26
0x044617742e9f9103173cb9774246239a92931a0a,2.82786E+21,8.21361E+26
0x8c805ec80abf377270d89cd8555047dda877691e,2.82649E+21,8.21364E+26
0x336138f9566fbd565972d62f1455f2fc3642cbd6,2.82537E+21,8.21367E+26
0xb8c591110b28631e8963d70f060568eb7abea5aa,2.825E+21,8.21369E+26
0x8a5682ff501e0050ccef0a8eea67ccc5268a2423,2.82475E+21,8.21372E+26
0x7fb6c69e321d10f78f170d6505a4b7296393fd55,2.82464E+21,8.21375E+26
0xa5c62860475ce15c5e38a8443ca53f72113c0a5c,2.82445E+21,8.21378E+26
0x3f08b752663cfdeebb13e5a47a75f24e797893d4,2.8233E+21,8.21381E+26
0x7b62c0f1e88a8d6f6ddbdb077ce128e945cdaf01,2.823E+21,8.21384E+26
0x97b8e306d1274d2530ad136c7fd79b330d89a575,2.821E+21,8.21386E+26
0x24389871290cffaa696b92b68754e7050b48a5b1,2.82E+21,8.21389E+26
0xf9374ff2ce27ae863288f74ce5e2cbc8e5846087,2.82E+21,8.21392E+26
0xb16b856d97347fe8c4553dc4742f61e29a0f1d4b,2.82E+21,8.21395E+26
0x73b7424a32b34806f9ba10129843ce9cc3069397,2.81983E+21,8.21398E+26
0x44ea583e07d0c8cd690ba2790115b64d1c4e9337,2.81979E+21,8.214E+26
0x67c5dd527f75008968370570fbc4f8c057b5d736,2.81743E+21,8.21403E+26
0x0f3dfef949ed05fead30ea5ba6100173f30099c5,2.81741E+21,8.21406E+26
0xd71386f5f2a4a6fbca313f4dfcc6718473b8c98d,2.81701E+21,8.21409E+26
0x8aec308e3b4342e7e26666559980aae8b6b6c302,2.8168E+21,8.21412E+26
0x069a3f90b0129e22c5c4a4e10ed667ad2578ef40,2.81548E+21,8.21415E+26
0xcc7776519c7ca2c50e991cff4677d1df11c03cd1,2.81504E+21,8.21417E+26
0x3040303dd7be6268ef335499c4e9041f8a5087c8,2.81429E+21,8.2142E+26
0xebb4d6cfc2b538e2a7969aa4187b1c00b2762108,2.8138E+21,8.21423E+26
0xc513e808b77ee81ce739d19b1cfa99a8f972bfc5,2.81336E+21,8.21426E+26
0x4404b80332b215bb62d022ebe715dbda4535756f,2.81109E+21,8.21429E+26
0x9a074345f542c6fd3748a71bb01d1208192aa6ec,2.81107E+21,8.21431E+26
0xc3d0ad8edccc82cc9f40ad76013fc196357aba75,2.81103E+21,8.21434E+26
0xf3ee7953a11d5ffae24d12a2e8d2d77afb5a2730,2.811E+21,8.21437E+26
0x3698aa6c57740e816a950344592db0a573124fbc,2.81091E+21,8.2144E+26
0xfd418fe181f10fc853a1ff1a3777733cb033d367,2.81078E+21,8.21443E+26
0xd7bf4d5b179d3a08fa7b5d9eab6b9f0789a903d8,2.81029E+21,8.21445E+26
0xb756c7436bef52c2944285d5afd0c95403260d9a,2.81023E+21,8.21448E+26
0xab3889d5b69e5b1d9518db281428350e93464da6,2.81014E+21,8.21451E+26
0x6d987d49bb895bcb4b5d61f98d1377a61aca14f6,2.81E+21,8.21454E+26
0xab15bd1570d003feb499414c39dcc7ebd74dded7,2.809E+21,8.21457E+26
0xeee11d01a6d6d17b7945c86e168f7bf96c00864d,2.8088E+21,8.2146E+26
0x1690fdde6d3a827e825f4c41b4ad5192e2b60a70,2.80819E+21,8.21462E+26
0x44394233a4c966f650ed6068ea314343d759c01c,2.80687E+21,8.21465E+26
0x635f4497547c52b82891129b164b59d9ef75ce0e,2.80315E+21,8.21468E+26
0xb7d30beb1633c33070b8221bd52e25063f9ea109,2.80243E+21,8.21471E+26
0x206c97c79368a29631d26f16405217154e4ccd41,2.80141E+21,8.21474E+26
0x1a92f082207ec5365487fc799a966fbbfc07f250,2.801E+21,8.21476E+26
0xced1f4e815120035076901e527d4f2a6cc38832e,2.801E+21,8.21479E+26
0x8a4b6bc9436fb602f246517964e1d4a5a77b47ee,2.8001E+21,8.21482E+26
0x7f8d3cec55310b7ad7b28f110f1815c06a56cf5a,2.8001E+21,8.21485E+26
0x6a6b7ce5251021bdf13b2c749cd5449ed8276c9e,2.8E+21,8.21488E+26
0xd1f59ab5d313eb6f204f8ebd7514dd51dfef2444,2.8E+21,8.2149E+26
0xdb7f16f5335d732b610c83795b7377217ac3cece,2.79998E+21,8.21493E+26
0x497eb1550ba2f55b98d405f84d8da2d602502082,2.799E+21,8.21496E+26
0x709865523b61c905a10dcc317d5578af3180d577,2.79477E+21,8.21499E+26
0x12321fb3e2548b03ead42f09cab239cff377b4e2,2.7929E+21,8.21502E+26
0x111111254b08ceeee8ad6ca827de9952d2a46781,2.79213E+21,8.21504E+26
0x4cc5e0486f062a394b22c8456c0d2bac1219405d,2.79187E+21,8.21507E+26
0x7f67759bd7eeba4b26a9943bff74ede3b4da1d43,2.79113E+21,8.2151E+26
0x20225ae1ca54f9a28e80dc8c0fb8b882be122d7d,2.79001E+21,8.21513E+26
0x374c42fdac2c191574349d35353cf99f8c7ee291,2.79E+21,8.21515E+26
0x469ee8645bbaf5808dc268d7bc5b0e6c40b1de4b,2.78975E+21,8.21518E+26
0x8349fe7b684e48c9bcb3446ddaebfd9acdfa4b9d,2.7894E+21,8.21521E+26
0x7039795dda9aa847a68cb28ea1782ac7789d735f,2.78899E+21,8.21524E+26
0x5890b4cd09f3e87c70977433d1da565b704259c5,2.788E+21,8.21527E+26
0xafee74b6b4a3fc8b399b4c12cabfd9acb53c4992,2.7869E+21,8.21529E+26
0x8277131e1e103ce8fc64dd563f945be0e23946a6,2.78613E+21,8.21532E+26
0x40d68a7f896f728850f87114f10130c6c3b80bf9,2.78524E+21,8.21535E+26
0x814ab6f574a80c03ecef7d2842a9793f46763a42,2.78465E+21,8.21538E+26
0x3e2ce4e3155f0a26f45f1378950826b027fc2a4e,2.78283E+21,8.21541E+26
0x75b3abf31ca0e8ba36bf3938b6095a5b7f8b4c71,2.7823E+21,8.21543E+26
0x2891b9b2cec874c46f252196964cbc6fe17ebfde,2.78111E+21,8.21546E+26
0x069c97dba948175d10af4b2414969e0b88d44669,2.78058E+21,8.21549E+26
0x66fa156e32608088da7d3c8cda3a04e9f7038997,2.77701E+21,8.21552E+26
0x7ac01943c1ff47ecbf45b58a6f9d3794316e49f9,2.777E+21,8.21554E+26
0x54544e6ade936a708712ae13fe5e1772fb7e2ec3,2.77635E+21,8.21557E+26
0x37182519db481c03da77a26faf00f04e59944c6f,2.77539E+21,8.2156E+26
0x5c31bce2110779f13b70b9ecb8a96073138e6a53,2.77459E+21,8.21563E+26
0xb145d37bb120501ce2083b9e077982ba6123d849,2.77363E+21,8.21566E+26
0x9a016ce184a22dbf6c17daa59eb7d3140dbd1c54,2.77244E+21,8.21568E+26
0x29ce4677183c26da94550909ed36530eb87031fc,2.77185E+21,8.21571E+26
0x1787edc7f231f5f1850fbceaf86fbc74db518cd1,2.7708E+21,8.21574E+26
0x3b270520da6c87ee83806f6a68c91808dc82e119,2.77E+21,8.21577E+26
0xbeabe70f79162fd7885ad2fc371f20287f107c9b,2.77E+21,8.21579E+26
0x6fbc44426223bc45e8d9f1bb79939ca0db6f14ab,2.76974E+21,8.21582E+26
0x9ca69cef85a896551092fc0e8d2bca92c1358145,2.76906E+21,8.21585E+26
0x6758d4c4734ac7811358395a8e0c3832ba6ac624,2.76904E+21,8.21588E+26
0xdf35a8572e8c107e17803f7af2fc48b6c226c6a4,2.76803E+21,8.2159E+26
0xe6fad386e8bc01657674d87d4d075a2077308c4e,2.768E+21,8.21593E+26
0xa7d8044cac93a587650be69d0ad9ba765abd052b,2.76799E+21,8.21596E+26
0x44633fb7593c31339abfa5f9d2d85bf516b201f6,2.76773E+21,8.21599E+26
0xfcf7c5c299309e1701c2a5899e30805a038cdcfa,2.76704E+21,8.21602E+26
0xd4de219b92fd1e7d058c8caccdd5b1f383d6d35f,2.7669E+21,8.21604E+26
0xae30a276749ea92bbfc9ac761da4c06e3dfe634d,2.765E+21,8.21607E+26
0x873767026deab58b3d14ceb60a0c9ba60773e3e7,2.76428E+21,8.2161E+26
0x0871028e89619fd8aebaa59f9bedee34cb04ce64,2.76401E+21,8.21613E+26
0x8e9eb6ef071f998839dfe306df433d43be3ce281,2.76281E+21,8.21615E+26
0xbe96a69b2836201d9cbad2c485681dc7a4cc39b9,2.76216E+21,8.21618E+26
0x0867fa4b811d85a1c77b031d8c9faeade0e7f1fe,2.7604E+21,8.21621E+26
0x69bb5e0c727f8136a18fc6ac58fb1706faf51048,2.7599E+21,8.21624E+26
0xe5dfbf32260a11b6619bf2f7929e55e779a30f54,2.75982E+21,8.21626E+26
0xd9d2f5841de9287e92f2f2805c3d2bf671893977,2.75939E+21,8.21629E+26
0x39fb834b75096cc974c6358d1dcef9e4445425ef,2.7587E+21,8.21632E+26
0x0be70e16ee072594b4f665020cb03aac42e09019,2.757E+21,8.21635E+26
0xe8a51be86ad96447d45ddeddc55013f25157688c,2.75591E+21,8.21637E+26
0xdf26369b419013cba54eb859daff6f8bc167618b,2.75547E+21,8.2164E+26
0x2eb65db286ab8d78b220363fa774c57776436dcf,2.755E+21,8.21643E+26
0xe55fabe0df1e11f19bd1a876068e7613d796f288,2.7548E+21,8.21646E+26
0x8d46b2a9f3fea145e9869aa8b353d04487eb2374,2.75473E+21,8.21648E+26
0xc917026d0f57499ef05bfbe3a35c78349f2a0bfd,2.7521E+21,8.21651E+26
0xf0fad868d56f68ca02be22507e5a7dfdbfd0d473,2.7515E+21,8.21654E+26
0x20b191c0278ccbda686ea1ca8bd0a3a107eecda7,2.75E+21,8.21657E+26
0xa7257faa01c498435d9c0687d2a29947cfbc3c75,2.74999E+21,8.21659E+26
0x7612bbf176c60eb215f7961958a50f9bc2af6cf5,2.74767E+21,8.21662E+26
0x669660ab440ccf2cfd582186eafd7d003c16a465,2.74642E+21,8.21665E+26
0x8da08034e43d3af35c418ef5951e4562d057518f,2.74628E+21,8.21668E+26
0x0dda24039528dcf5e840135fff055ffe1d3cfe82,2.74511E+21,8.2167E+26
0x6efe730e5351d753b232995a6c1c930f33fdffbb,2.74511E+21,8.21673E+26
0x3cde24461d387c290ae6d75acd8303ec5f0df036,2.744E+21,8.21676E+26
0x62c99098fcef14b9ef2bb325f7b37d1b88a751cd,2.74334E+21,8.21679E+26
0xc52d59a9c595511f7ca37824864dc66d60fe6bad,2.74329E+21,8.21681E+26
0xce0b7fc318a2b29193c536388d8bd8802c33dee7,2.74146E+21,8.21684E+26
0x09a7337ac362a848e6120b2e08ea1385cad764bd,2.74127E+21,8.21687E+26
0x9007c0f8e30dd7efe608158e83cf3d772b3adcc6,2.74053E+21,8.2169E+26
0x2c1ba59d6f58433fb1eaee7d20b26ed83bda51a3,2.74024E+21,8.21692E+26
0x634976ce5a33c3ffb26f8fcc2f219c015c0d9873,2.73979E+21,8.21695E+26
0xbb461f7e142ccfc48c7e92e719df6a8a39f5bd63,2.7385E+21,8.21698E+26
0xce43257dd236ca0aa59a70861ebc902f3b27b27f,2.73735E+21,8.21701E+26
0xc7a5f29ae4fb917a856c96f52704a1e381613982,2.73645E+21,8.21703E+26
0xe118d0d620fa50a63ba8f7b34a5301e214202ca6,2.73628E+21,8.21706E+26
0x4fcf1f216754d64188a6ff4b17d44b99d4e7c157,2.73595E+21,8.21709E+26
0xba45bc3dd7c3cb6bffffb1e74894ac4be6b85617,2.73573E+21,8.21712E+26
0x6e92d19db83c73ce26865ef16d1e793c9014d2cd,2.73555E+21,8.21714E+26
0xa5825276e22c28cc1bcbcafbba167251fb954c4b,2.7355E+21,8.21717E+26
0x826ffa95506fd52c593129db9361260086eabe2f,2.73534E+21,8.2172E+26
0x76793035455e32046ba4c06b7b2f51607081dd84,2.73287E+21,8.21723E+26
0xd101e387d4286e2350f303e10522caf447ac7ba2,2.73265E+21,8.21725E+26
0xc012a28a08c34dff845d1e7851831d55bb165a61,2.73262E+21,8.21728E+26
0xc24203668b9d9da4447c158a8801a05b88e317e0,2.73181E+21,8.21731E+26
0x3c933d697baac74320061259fb3b42ea7a70db2b,2.73164E+21,8.21733E+26
0x4eb558c5cb8e172eb812a7088d726a5bbf0975d5,2.73149E+21,8.21736E+26
0x42d08658d0247ab26315018763ba61398ed32768,2.731E+21,8.21739E+26
0x26683ec019e0fcbfb285edaef18095c6491131e7,2.72976E+21,8.21742E+26
0x2ef89c5719730baa553597fdbc70c14c88cdd12e,2.72907E+21,8.21744E+26
0x770b05bec95bbfdd90a9e46c48fcb101e70ebf9b,2.72835E+21,8.21747E+26
0x8c9836f3cadb3754ccc73b4eda8a6188b572352c,2.72826E+21,8.2175E+26
0xc4e764cc8668ba95f5fffcf1d2d4577b953b1e63,2.7255E+21,8.21753E+26
0x7f14758106802d1e28242997ac31dba0d9ce0824,2.725E+21,8.21755E+26
0x7dcb3026edb3789d9ea994b18c21a5621967be67,2.72491E+21,8.21758E+26
0xfb9facbf2cd979c1ad1079df53037af911d382de,2.724E+21,8.21761E+26
0xc914ba368715886743b2b21b325a217d1ac698bb,2.72308E+21,8.21763E+26
0x9b134a2f8b4aae758634a2d88f77204cb1be4a64,2.72116E+21,8.21766E+26
0xd83fa05325f0d3cd0543cf81469074ce00f205d0,2.72106E+21,8.21769E+26
0x2a5aa1ec233fb4151beb8f38d6cd7fbf671ed50b,2.72026E+21,8.21772E+26
0xd3b912e94c1c01c41c9ba8145c008ae6f9b2cbf1,2.72022E+21,8.21774E+26
0x60cd862c9c687a9de49aecdc3a99b74a4fc54ab6,2.7202E+21,8.21777E+26
0x7f9faebf27ecda0a2f897110c1a88fc3bd123bac,2.72017E+21,8.2178E+26
0x83c410447fa4a450ac35adde4be09414f5e5cae0,2.72008E+21,8.21782E+26
0xeb72f169016fec42b63ae5e87207f0fb274408c7,2.72001E+21,8.21785E+26
