address,eth_balance,cSum
0x672401ab59fc5173711d52376258c1409cd8d959,6.25731E+18,2.60824E+25
0xaa168ffe756760b868e4965f84ce6d32d4fa427b,6.25647E+18,2.60824E+25
0x531783729eaef2c1ff93e259f1d14b66f1debe70,6.25529E+18,2.60824E+25
0x706810ebe543dbf8b06ca1508c4dbf6e6937a6ea,6.25421E+18,2.60824E+25
0xfa2d6727e5ab4e30deeb024f2aba24ce036cc66e,6.25346E+18,2.60824E+25
0x8557b11b131c4754ad801b535ca00bd6f0e9eec8,6.2526E+18,2.60825E+25
0xdf681086d7e414525f844fb9c0d845fb402a94cc,6.25027E+18,2.60825E+25
0x835093f251581bd96eec59389f4a94b5906bcb13,6.25E+18,2.60825E+25
0x60f597903454a3024eead774899752045226ee8b,6.25E+18,2.60825E+25
0xd8b4edf7d73c364e0c711c139a4bf28e810d8809,6.24931E+18,2.60825E+25
0x42a80358499db9f9e81b8adc5cb0f582fabffc6b,6.24778E+18,2.60825E+25
0xb473f6ab287d9561e7ac4559a72120c9ad696310,6.24669E+18,2.60825E+25
0x7d334deb3def2f7cf4f1b3a9cff7e141d97ed98d,6.24617E+18,2.60825E+25
0x1822435de9b923a7a8c4fbd2f6d0aa8f743d3010,6.24237E+18,2.60825E+25
0xb6a6c00e298504c43827b31ff315128fa0deaf6f,6.24047E+18,2.60825E+25
0x7f67720cc10326adea31947b59df20590a4ff5d6,6.23895E+18,2.60825E+25
0xcfa7928ad1da5f6fa63c0d8058ecb574d58d572a,6.2372E+18,2.60825E+25
0x5cb972a339a9499f23c45d9c1d363bac5690db63,6.23337E+18,2.60825E+25
0xd840a4501df78d56ae18700dbed0c84be7def4da,6.23136E+18,2.60825E+25
0x720153663f94c7d7ce0ddf2aa9fe48e3e1bbbb07,6.23125E+18,2.60825E+25
0x342a0cd22378748a13ea9fc6cde7b2d44c5e8870,6.2309E+18,2.60825E+25
0x8a653dd33ae06d9a32aa4c5fc68dd14e045dc869,6.23089E+18,2.60826E+25
0xca30a22321a9e75626e6a0645186559507bf9d5b,6.23004E+18,2.60826E+25
0xa1a91b8f2c77755ba5de816f77001e357e2749d7,6.2289E+18,2.60826E+25
0x751c3dead395d7674e10916f03f71bf09c3b411b,6.22887E+18,2.60826E+25
0xf8894ca78df5bc215de7d04062c2268a3423987c,6.22864E+18,2.60826E+25
0x9ba2d1aca851497719a86f26ac21559ef4a8260e,6.2279E+18,2.60826E+25
0x9269b83f1c57d15740eca501d8a778ff257f04a0,6.22602E+18,2.60826E+25
0x5636b180c8e3dcd0c3b71eb6005f17da29e3fb74,6.22356E+18,2.60826E+25
0x7f8708c0250234c6b215c1f0d52c777a42a832c6,6.22018E+18,2.60826E+25
0x0d0fcc32f56927132d47929905c56660b9f26a70,6.219E+18,2.60826E+25
0x7a7cdb25a528e516a4ca5d36a32cb4049a89d129,6.216E+18,2.60826E+25
0x1a94fce7ef36bc90959e206ba569a12afbc91ca1,6.21572E+18,2.60826E+25
0x11e9dacdd193939d0c82a8e923de6e3a0e685b29,6.21425E+18,2.60826E+25
0x5ac203c782fe5b74ece9cb4ed13b0597bb5c872e,6.21305E+18,2.60826E+25
0xe7d56cd5f96bcdbcda9f549ca903c0c5913c7008,6.21261E+18,2.60826E+25
0x7c74bbb922fa811b762a62028ede11de193aed2e,6.21102E+18,2.60826E+25
0xc25e3fe75f4e27c53b4a0497fca552d8f089e05d,6.211E+18,2.60826E+25
0x1f8a91a900b3078cd41d09f8f994bfd5e7019411,6.21062E+18,2.60827E+25
0x3520600d51dec76efa2530ed62552cab5ace39ff,6.21E+18,2.60827E+25
0x277e1259f7cc41de6c304025fa6f2f9519891c67,6.21E+18,2.60827E+25
0xb3fce4eaa0a0ae83beb826ef39bb928e1c3ad8ba,6.21E+18,2.60827E+25
0x90572482fd449fc87f523928ffaa0f186a4f04c0,6.20913E+18,2.60827E+25
0x4bcd0b3be9394a0f26423f9bdc5603525c6d39a3,6.20887E+18,2.60827E+25
0x049fb08266321cf4cfc898d5fa615603c78904ec,6.20715E+18,2.60827E+25
0xe6b823210383c1f317e7fe90a017a2fd98e8929c,6.2071E+18,2.60827E+25
0x93990201fa22595adad417830e05936d80d0bb3f,6.20602E+18,2.60827E+25
0x578211928b85a131a09b1938c95a45d90ea06464,6.20586E+18,2.60827E+25
0xc3da567855105c139fb48651da196e099e452099,6.20556E+18,2.60827E+25
0x2ef702be748d9d4064fa7a397545503f6a4a3737,6.20502E+18,2.60827E+25
0xf353db0aaeb1e7b910dc90be45ab457b9ae9091b,6.20463E+18,2.60827E+25
0x3945b6e90bc7f296696fdf6ed8f861dbac2eab3d,6.201E+18,2.60827E+25
0xf1d7f3423f681a7a9e0e15d5532db66a9eb0dc9b,6.20031E+18,2.60827E+25
0xa6dc2c7430624ad45a4a4d055de6116781913bf0,6.2E+18,2.60827E+25
0xa38b6742cef9573f7f97c387278fa31482539c3d,6.2E+18,2.60828E+25
0x8644340f0da58adc369ffb66d4d8109169dd3290,6.2E+18,2.60828E+25
0x7f6b128a29cb4fe3dff8f3beab4fba54f34a7b17,6.2E+18,2.60828E+25
0x58e117d5ff148fa9e65c842978d5e78ff3840217,6.19938E+18,2.60828E+25
0x8d63676bb0cbb9214806df14ff3c93811abbe8dd,6.19868E+18,2.60828E+25
0x5144799e8d27a6dd6152fb1ac3c1551f894f678a,6.19783E+18,2.60828E+25
0x1d93efaf84bc23c3c6dae4023bdf310bf1515c31,6.19273E+18,2.60828E+25
0xd9478c3574c225ff31bc0af7bd9a1b0fcdde9ca0,6.19228E+18,2.60828E+25
0xbd66ed31cd441adc383a6e9c4333a0d4aba00d67,6.1908E+18,2.60828E+25
0xf5657ab25a5f3a027ac6bc759dfa92d754d98f16,6.19069E+18,2.60828E+25
0x062eac875ef103f26b1c33ed51cf5327d04cfaed,6.18973E+18,2.60828E+25
0x7b20bc0547fbd254548353c4aeb4c2dbc93bc676,6.18794E+18,2.60828E+25
0xea61319f55b6543962fe1d7bd990ef74849fc54f,6.18738E+18,2.60828E+25
0x13d6c40072cade5686aaec6519652372188c3319,6.18737E+18,2.60828E+25
0x904c5c6b7cf7ce3f5b31fee1fb35f43392ece0cc,6.186E+18,2.60828E+25
0x22b79fabc4a79c77036d1e51f25ad9978ee7657b,6.183E+18,2.60828E+25
0xbef2d580b9aff91fa714c9afe78de0d944885231,6.18279E+18,2.60829E+25
0xce29ec8b51ddbf539473cd068345ef8e8dc238e6,6.18259E+18,2.60829E+25
0xf263c9ad8b83c1f671e1ec80cb0f8024e996560a,6.18E+18,2.60829E+25
0xc5bf99dc777abbf6276ea5b7446aa94b6ca15e22,6.18E+18,2.60829E+25
0x9b48b63d172d7b6694154fb706e9bd8f5f26793c,6.17929E+18,2.60829E+25
0xe6995b746db77fc271051f8e1b6792a7ad5b4720,6.17755E+18,2.60829E+25
0xb75b69ad855f167e107a948bb0640084389bd8a7,6.17482E+18,2.60829E+25
0x980ad9822eb12ac5e607a3f537f3225db3ca5d32,6.173E+18,2.60829E+25
0x599de729ea6ded38b757883b64a9cae76d3574ff,6.17102E+18,2.60829E+25
0x7858aa4a025e7492e43cce52063fa183ed3a6ae1,6.17E+18,2.60829E+25
0xf275bf376fa96acddd7c34778713efa87d7015ce,6.16898E+18,2.60829E+25
0x56fe20bdf2de5a99d55748ed0acdffb5a229e5cf,6.16701E+18,2.60829E+25
0xa37f6f286f9d7a5b97834ce0c0171ac21498a6e3,6.167E+18,2.60829E+25
0x69dbb1941ffdb2e062b00ef394382c7f0c898df5,6.16694E+18,2.60829E+25
0x9acad3955a56151a8a5712aa208bf183e0001b5f,6.16633E+18,2.60829E+25
0x9030193c521dcaf7e60d054d7f0ed6c8fb92dea4,6.16468E+18,2.60829E+25
0xe3e43a87454725a1103196d6ba2e54fc602624c4,6.15994E+18,2.6083E+25
0xe1e2db3783442af8dcac528e648a3ccf76fc833f,6.15973E+18,2.6083E+25
0x568a693e1094b1e51e8053b2fc642da7161603f5,6.15943E+18,2.6083E+25
0x4c13184721de2d1b47a8875775ba3ce0b2e00ee0,6.15828E+18,2.6083E+25
0x1fbc674490c33ff3da6ff8789086d5cd567a153d,6.1572E+18,2.6083E+25
0xad7ab614bda25f70d80dfc02a27a62c5a7ba471d,6.15706E+18,2.6083E+25
0x2cc154cb1bdd2f22e17a17e01aca2eea25fe81bb,6.156E+18,2.6083E+25
0x9ae2c23f12df338b5482a2dce2b815c61c438c17,6.15586E+18,2.6083E+25
0x5c04d9e45ba59da23c6b865ad204e44f92fbac77,6.15406E+18,2.6083E+25
0x146c18f30bb34c766a995da1afd7ae394f4bb5d6,6.15398E+18,2.6083E+25
0xf381eff1377a60a1dfa79b1c2942fed0857d63c3,6.15304E+18,2.6083E+25
0xd95cfa461ac81c1ac2f87113fea464af3f1f7bb3,6.15218E+18,2.6083E+25
0x4665784eedae7aa9a2621af947813b14005b9042,6.15113E+18,2.6083E+25
0xea19ade113ef74c92cfd14f8d7f20ee60c3a8b97,6.15012E+18,2.6083E+25
0x9c4eab85a9438aaa59937fb61a5defeb9b5f5dcd,6.15E+18,2.6083E+25
0xd54856ca0aeb632d9488bbd46db769f5d91f8510,6.15E+18,2.6083E+25
0xeab218398e87d6fc10543efdcc372d9193366358,6.15E+18,2.60831E+25
0x2b454e152e47da5d947d7f747d95f4b013f94765,6.14876E+18,2.60831E+25
0xbb58b41412178397bf0a91be01e126f4d0d1f739,6.1487E+18,2.60831E+25
0x0bc95951bb59d6fd063ce7ad5c3b3dcaace98132,6.14682E+18,2.60831E+25
0xa71584bfc28b33c4e86ab76a9016ff4dd2ea7fd0,6.14647E+18,2.60831E+25
0x8c1654e5e674257251832a422de1404e350d5952,6.14562E+18,2.60831E+25
0x12015847da35df4617b6a6f6a62ee74640d6d2ec,6.14508E+18,2.60831E+25
0x6ece9b838cabe247827ecfb7bc9549aba4765112,6.142E+18,2.60831E+25
0x0009460d939892b443ede36981e1f4e6cdc637db,6.141E+18,2.60831E+25
0x58b04d2428e83076baf40557d230f0de33c6cdb9,6.14001E+18,2.60831E+25
0xcb8779a7da2a44ca563a43cd42c1d69c078c7284,6.1365E+18,2.60831E+25
0xee79e993bb070ab7be84ded16542de530780cbcb,6.13618E+18,2.60831E+25
0x920a0432f7cde2e1c85fa5e0ec6474d27fc57697,6.1325E+18,2.60831E+25
0xebc7d5c8b6191461251bfad289ccc74325a50be2,6.13203E+18,2.60831E+25
0xd4842e0ca686e805db0d07e0c37873a6ec704ec4,6.13161E+18,2.60831E+25
0xb8dbc12fe9cd0ae219f961f91276bddae4c394a7,6.13108E+18,2.60831E+25
0xd2092d671bf5d529f9f9e22ae61f066dabefd5ec,6.13086E+18,2.60831E+25
0x859eecdf577ec2698e724c2f5cec2a5e62154bd2,6.13E+18,2.60832E+25
0x1c814bfbf37318dff633460496b8c0a316091145,6.12926E+18,2.60832E+25
0xc2a7517ae1ae765e7e1d8d19bb6f1364575cd517,6.12906E+18,2.60832E+25
0xbf391cad73935b71a83a5366853a3c4fed5ef61b,6.12697E+18,2.60832E+25
0x35dc0f5ba609294bdfa69bd4d663a60f783d15d3,6.12595E+18,2.60832E+25
0xcbabb0e923fb13ffd4584d4f7f7446ae16de40a7,6.12461E+18,2.60832E+25
0x65caf53dcec8b274cea6696b5d09861989bea2b8,6.12457E+18,2.60832E+25
0x0a756f2ac6481045a1dd265d70405ebb06f897fe,6.12311E+18,2.60832E+25
0xfecdceeebc0e30e9682a68785ccea2e7b2835c94,6.12272E+18,2.60832E+25
0xe38e25d232319e988a8a068eb9feaf3d9f77e80e,6.12184E+18,2.60832E+25
0xd8d48e52f39ab2d169c8b562c53589e6c71ac4d3,6.12085E+18,2.60832E+25
0x83557d30c4a439ba8888d18171081620d0671650,6.12049E+18,2.60832E+25
0x7317d489ce178d192d62b6190db884d977ed6881,6.12035E+18,2.60832E+25
0x4095294ad44abe22b5380f92a3cb5fa4c88fc79e,6.12E+18,2.60832E+25
0x51ffcef601a0edb2f271532629efe20c7004692c,6.11925E+18,2.60832E+25
0xdf4d2110fd13148b8d39a0cb07e1f68d94da4bef,6.11808E+18,2.60832E+25
0xbab982d9c3e02e5024477a2fd721dbe898995c79,6.11735E+18,2.60833E+25
0xc77a968572bfb97303744dc84157b504b8fb373d,6.11683E+18,2.60833E+25
0xc3ddf30d8d0fd0028de8d59979abe700caf0a8e7,6.11353E+18,2.60833E+25
0xa4ea28850314a79368c6c19d4902137df80ea85d,6.11336E+18,2.60833E+25
0xc3dc5b72cba5922b95ebc81606b2581e577feca0,6.11247E+18,2.60833E+25
0xc1f8ba506976c415e335923bdf7659221a6ebfc9,6.112E+18,2.60833E+25
0xec6f5e2a2f8f671958f6552465d50121d8b66d36,6.11161E+18,2.60833E+25
0xa4693ed25ce167e0ac3cefcb3d5c8a844b74cc78,6.11125E+18,2.60833E+25
0x43a12bfd46e6fb9be4fbb7877e61ea7fadccafce,6.11035E+18,2.60833E+25
0x4b85f8caeec4f8b3d37d3d480890a7f0924acbdc,6.11E+18,2.60833E+25
0x76fc6812383af9f3ca74059f460066869bd14028,6.10995E+18,2.60833E+25
0x6d96aee2e3e0f41f013736ffe41f0a9f913f0398,6.10825E+18,2.60833E+25
0x6cd4eda6c9279b8f60f9275b048106546812e326,6.10664E+18,2.60833E+25
0xd73a66b8fb26be8b0acd7c52bd325054ac7d468b,6.10548E+18,2.60833E+25
0x732a6611dfc651579aeda47be7d08876a382ef11,6.10439E+18,2.60833E+25
0x2d4c08466a4fced79a3313058f4ddce3ca0ade48,6.10404E+18,2.60833E+25
0xc3596092cf733b4c6bedf7717dbb911ad729a890,6.10397E+18,2.60834E+25
0x44464b92b91aec3c674e26b74a8e7b035e3c4b87,6.10392E+18,2.60834E+25
0xa5dc20306ec8c15b3801f92686dca07cc83034e1,6.10327E+18,2.60834E+25
0x1ca04f13e0d7975f5728898b311164cb780808df,6.10276E+18,2.60834E+25
0x65e68b87f1380b92692f7af47cbeff917ee27a16,6.10172E+18,2.60834E+25
0xd79684fc4f95f44bdf345c93148504f090a2ad04,6.1011E+18,2.60834E+25
0x76e9a9a8e076ae4763cff79a9954a678649508f8,6.10022E+18,2.60834E+25
0x5ca29dc4845b8cb19ccf335337b774749c7bb617,6.1E+18,2.60834E+25
0x02a674a91e0b77c85d83ef0306f3c08f2586e7e6,6.1E+18,2.60834E+25
0x1bae7c7169882407d9e04af47c3cef5d6170b918,6.1E+18,2.60834E+25
0xc2ca093b148cebe87768dc52425e41f57db8d7eb,6.1E+18,2.60834E+25
0xd1b0869e11bf77c89051152c9b455231863475bf,6.1E+18,2.60834E+25
0xd3b5e716f8e2924dbfe1925ab2d654c11fe0a8cf,6.09882E+18,2.60834E+25
0xea060f05c7c56cd6a0ebe9ee7c423893efb5bf75,6.09857E+18,2.60834E+25
0x16eb3d0e511735d80ecac1d4c52a67e67b00f961,6.0966E+18,2.60834E+25
0xc949b7a00e656c8168d5b53dd35ccee4154e3c0f,6.09598E+18,2.60834E+25
0x2c2fed819d4cb42aafde4dffc2770e41f7c54a14,6.09275E+18,2.60834E+25
0xb55d09dc56644874d031ec639183496c54ea2348,6.09215E+18,2.60835E+25
0xd21c0e2a76dc97efda9a3f0bde2527ab226530d3,6.09197E+18,2.60835E+25
0x835ca9dd501c55581f882854091d5d6f29b98569,6.09128E+18,2.60835E+25
0x48d7f05e2c68e3a672dedd31e5dd281bdf30528f,6.09E+18,2.60835E+25
0x4137f8959069d18ac52613576f4a8af239aa2ae8,6.08912E+18,2.60835E+25
0x5c6cac6edc5d3803d433344c3de02f67c92ba214,6.08847E+18,2.60835E+25
0x8996fa0143b5c5d089305103b41b675bbfadbb39,6.08813E+18,2.60835E+25
0x139f94e57587cd37632c4fd8f69459639899b213,6.08596E+18,2.60835E+25
0x0f3acba9c26ba1096c9e2e91bedb8792fc605f78,6.08318E+18,2.60835E+25
0x3e2d6881cd7e585a0458afe3dd19170ecc94132c,6.08274E+18,2.60835E+25
0xb19d8aaf54c113337b8005dd1d09470cd5eb0351,6.08171E+18,2.60835E+25
0xaf023f1cd284bf41b826b22d54937f06e0015c19,6.07936E+18,2.60835E+25
0x5bfbf8163986953feb1b70ac9fd3818aa961e8d0,6.07819E+18,2.60835E+25
0x307f4fc3b6e541bd9f79a15ef290a34022c2bf90,6.07808E+18,2.60835E+25
0xa76e660e5cc01e7e8f2d4bb255ef7bd102e19712,6.07625E+18,2.60835E+25
0x40c3b289af264b57eeb7727eb5bf2196861aa406,6.07567E+18,2.60835E+25
0x838e8e491e07cc08ad474e7bc8ec42a81eb8be06,6.07564E+18,2.60836E+25
0x447574f7160ca34ef56762f85be5e9188e7e2a27,6.07334E+18,2.60836E+25
0xbbd19f558799f3cb62a75022c56f1d92e4c000fa,6.07297E+18,2.60836E+25
0x7f7daee341bb2c9d3e0c6b780a89f5b150f2d9de,6.07286E+18,2.60836E+25
0x4fd48f94e19dd05b077f25b02ea7cd2a2c7c570b,6.07267E+18,2.60836E+25
0x9956583b8186b8ee0a44b3aabe7e7ecb4b31187a,6.0725E+18,2.60836E+25
0x16db9063e7aeda2ce5222886152d574b1b29d05e,6.07129E+18,2.60836E+25
0x245080a571cde7fbbabd92e99265a584878ceb84,6.07E+18,2.60836E+25
0x3909f8d7af6494e500cea36600f94a08d4b93aba,6.06962E+18,2.60836E+25
0xb71094868e5d72fd71ebeb0d9b4a0ca92dc96ea7,6.06871E+18,2.60836E+25
0x8bb31ca302c4399182b1f86e8748d4002a5a60a0,6.06853E+18,2.60836E+25
0x2a11bd26e9199028f0b023d58fcedb36a5604f6f,6.0673E+18,2.60836E+25
0x82264ca5c491bde4d231d3d657fe1c6d81253356,6.06718E+18,2.60836E+25
0x6497370cc8042c8f2d19ad01c1460e2b12aacc43,6.06675E+18,2.60836E+25
0x7d2b10e2e8ed09f635c6f7567f575274b9e80864,6.06511E+18,2.60836E+25
0x678c5d6c14b35910f4973afb5136af5782be08fe,6.06395E+18,2.60836E+25
0xc393f43b7b79076895ac35629c1605011fb98169,6.0636E+18,2.60836E+25
0x1fc5df9273ea4e4dabcbe11d20b5373c2ee7ab8d,6.06329E+18,2.60837E+25
0xea20fc35fd6423e653899f7f06200011be22415b,6.06293E+18,2.60837E+25
0xebef9db816a0c436ae30fece3358c0b3346e935d,6.06244E+18,2.60837E+25
0xd00b34c8798517c7e2e1c2ccecbe147a85efde0e,6.06203E+18,2.60837E+25
0xc468c07db2cfc006e9d53ae6dba2b677b9372984,6.06101E+18,2.60837E+25
0xb47f37cf96df816adcdeabea324cef55bb20b983,6.06009E+18,2.60837E+25
0x2417fb5088c08d766e4a59b8a803bec863ca3401,6.06E+18,2.60837E+25
0x29ac0450128b9e5af2dc16bd55b117a7f4be33d8,6.0598E+18,2.60837E+25
0x6aa3ebb2ca280bf17705612aae03988a1bc2d1ee,6.05932E+18,2.60837E+25
0xf32ead3b67486d44371bae812f1564cc1e7e46d6,6.05643E+18,2.60837E+25
0x2baf0c99fd18b68af86bf3f093ebff557d614abb,6.0557E+18,2.60837E+25
0xcc7a9537e8d5ae4d69eb4874cf02898779472e33,6.05439E+18,2.60837E+25
0x6f94758fc08be88905cb583ff198d929686e8f57,6.05424E+18,2.60837E+25
0x7802b44acc5f37b4843d10f7c4eaec1c36bc7d2d,6.0523E+18,2.60837E+25
0xb06f0eb5879be029021ca4960e8670c3814f1ab8,6.05195E+18,2.60837E+25
0x0bb7d9b5d7732fa4d34f5ca4d975db3c17ac0801,6.05001E+18,2.60837E+25
0x91465023b17e43d46f070b2df64676a518c18012,6.05E+18,2.60838E+25
0x63305728359c088a52b0b0eeec235db4d31a67fc,6.04982E+18,2.60838E+25
0xd2bf9697f06d3f2b3c1d6c4ad68305dd917c8d22,6.04908E+18,2.60838E+25
0xd0ada35fc28e7b1b6ad976423b65725ce67a0ee3,6.04907E+18,2.60838E+25
0xb6314955b7faa5e800120d6da585efbe1d4ad5ed,6.04769E+18,2.60838E+25
0x6c0506d9db763581b7b9efeb6829bdfe0904a56d,6.04768E+18,2.60838E+25
0xab6caac17c68c2e6fc6a86120bab4756848d3aa9,6.04709E+18,2.60838E+25
0x251e49e5c3363f7e3f440f0a542688333d7f11ec,6.04504E+18,2.60838E+25
0x3b2a26ccaa601cdfd35a0993d31043cb6592ca79,6.04464E+18,2.60838E+25
0xfc8a3228844577d0b70845341c8a9c66cb8858be,6.04158E+18,2.60838E+25
0x992dad90981ea4fbe2220a576efc7f2bf238723e,6.04006E+18,2.60838E+25
0xd111bd7ad596ed9c78ad8fdecc6e23aca63b4383,6.04E+18,2.60838E+25
0x58e3e076a1ff7d66e2be020a5c97f9ca1278e60f,6.03971E+18,2.60838E+25
0x46cdfd5c7cad64373362120abb94c7aa34f2d16b,6.03951E+18,2.60838E+25
0x8d5527ac0bdb5f6ab1727e918bea07c77627c93e,6.03776E+18,2.60838E+25
0xa721269efea9f8445a936c181fa119f28cc11b61,6.03471E+18,2.60838E+25
0x8bbbf99ce73e7840f2c5c0bf545e8abee8107ecc,6.03367E+18,2.60838E+25
0x96f35b02eb51a534fd882cb256766271874ec458,6.03E+18,2.60839E+25
0xc2dda9640308c1c762354221b5a2141250a20cc5,6.02838E+18,2.60839E+25
0xb19b27374189b9ef5ab6d8bbe2e7f76151c42276,6.02797E+18,2.60839E+25
0x2675f0d1f5f058a998a854fca71ed3a93229e9ce,6.027E+18,2.60839E+25
0x26fd09fd7754953cb53c073d9d97559c2a438f1c,6.02552E+18,2.60839E+25
0x3a9f5d7d066efc1470a1ad9d6baa522d59618e9c,6.02528E+18,2.60839E+25
0x1abf8c488577570cd73ae426ab648974ab41b879,6.025E+18,2.60839E+25
0xa47a7eb8759834587bb875c7b421b0c011d9d451,6.02444E+18,2.60839E+25
0x4ccc0ef927b1c6263190201dd4a9948be3487f76,6.02358E+18,2.60839E+25
0xec5fd13f63c08c000834164c2a087200f47dbb21,6.02229E+18,2.60839E+25
0x976d18c1d1e3c28411c0668396efcf59938088b8,6.02214E+18,2.60839E+25
0x3a304c8d38efa7c9be9ba2a48ae5212e85ec99f0,6.02199E+18,2.60839E+25
0x00eb25965dd6ddb30ab24bfd8d942501491446d8,6.02E+18,2.60839E+25
0xccd5b56c5ffec8602bfbc3e74668eaaf5a1c3cc3,6.02E+18,2.60839E+25
0xff05d849b31495866b55dd2b37bee7982d24f7b1,6.01992E+18,2.60839E+25
0x0c8fc440d278b3f62bb8a73591f502c774930d05,6.01956E+18,2.60839E+25
0x9ce649afd5a0272cb5facda2c83f52f4a2f4f57a,6.01824E+18,2.6084E+25
0x83edd042e326e52b35c10d15903dfb8848a54800,6.01756E+18,2.6084E+25
0x9768c6e1f43f4e6473134016aada2e9ebb7b9b85,6.01738E+18,2.6084E+25
0x211880c2026bf0ab8845996cd55872048e1fe85c,6.01636E+18,2.6084E+25
0x10c79165a85a1ba0cb673d4c272d8194f9632993,6.0161E+18,2.6084E+25
0xb76512cda72615797fd33cb2d4c3c7d91cfc7861,6.01552E+18,2.6084E+25
0x7d7a2806168bf7c76361ced77084408d68c60e86,6.01391E+18,2.6084E+25
0x7f35d9f88ace99168c2cfa026c969459db486afb,6.01374E+18,2.6084E+25
0x19aaf0e5db76d5e1c7ab7f906d3cc17c048bdb18,6.01334E+18,2.6084E+25
0x223fdea44b26109a4e134308457efd5771e10443,6.0127E+18,2.6084E+25
0x4fee62bdae51b5a7e66aecfb4710d61acbf56353,6.011E+18,2.6084E+25
0x196e6f90a01a9bde49acda4faad12be311d5f785,6.01E+18,2.6084E+25
0x44012d6312cdeeefdadb82b9ba889d270446b61e,6.01E+18,2.6084E+25
0xe0afec3896c157310edecbd802458d59719932f0,6.01E+18,2.6084E+25
0x45bd640fc7e7125c40048b4a02eb787e7e1da43d,6.00893E+18,2.6084E+25
0x44f5d20becf9270bedf41d753c901a4e8b892695,6.00774E+18,2.6084E+25
0x37a60394a81f81804584dd2f49331248604a4a13,6.0065E+18,2.6084E+25
0xf1e25d9b5fdb1c91f7e967c3a6650c0a81157459,6.00614E+18,2.60841E+25
0x5778b3932f14002c9c812e549c52c2a682cd9d5c,6.00565E+18,2.60841E+25
0x29737114a58beaff653379372dc49077aaf9a77a,6.00556E+18,2.60841E+25
0xab728fd3f6d3c331ace62edfdf5a704e1ff5e478,6.00461E+18,2.60841E+25
0xd01a7878123ba8cfcfb8662bac79d7a814d53f82,6.00445E+18,2.60841E+25
0xf9168619cdbacafdbf697ba8601210e6abc09653,6.0032E+18,2.60841E+25
0x00567398dc7e69a729e2e986a1574a866c0d0db4,6.003E+18,2.60841E+25
0xfbe683576b40e9d76a4977aca8291de1688ab325,6.00279E+18,2.60841E+25
0x9ab53d7e3c6d21b00e1b08518872db3983d227d2,6.0025E+18,2.60841E+25
0xab07f24a9ee7e10888542f0a727a7fd90183c243,6.00234E+18,2.60841E+25
0x2810434d2a09ed50d00e0613e3e5c96a4cb3abc1,6.00157E+18,2.60841E+25
0x9bd1a4d468598e6ec121346694c13aad5b28b1f0,6.00114E+18,2.60841E+25
0x6888ddd1a11849af6881319ee33d45d4456ed9a0,6.00034E+18,2.60841E+25
0x95bc2a87c2e925de8b12f1d1a8f54e16ee8b3aeb,6.00027E+18,2.60841E+25
0x8829262e55c7fd4ae175858f3d83e6af618ce685,6.0001E+18,2.60841E+25
0x151284d72bd93ab54c0550c0176bc1b895c4741d,6E+18,2.60841E+25
0xb50e8bf17b5289e0aff65cb92d23a60f8c3ba88e,6E+18,2.60841E+25
0x32cbd21daa5fbbce512e6b019e2310af7b139411,6E+18,2.60842E+25
0xa71a23d448452280c0746b49016ca56ee3e5ce0e,6E+18,2.60842E+25
0x91a00a65794fa6bc1ed72ea01abdb172df5555d7,6E+18,2.60842E+25
0x3fb261ea6f3a644e488a868344b14de988ca4cf1,6E+18,2.60842E+25
0xd2bad573b79f8398ccaa6a58b01644fb2abf736b,6E+18,2.60842E+25
0x858e46ba7dda3188fa3ba76eb81fe2cba8e1ee71,6E+18,2.60842E+25
0x4e365eb113c0be76ea0b049ef7e23a55bc0542c2,6E+18,2.60842E+25
0x66ca92d66839d6cd41484a85075868b077fadf41,6E+18,2.60842E+25
0xfb74bf60ef0b32b7b05c0d03a3bdd48e152db4e6,6E+18,2.60842E+25
0xd9ee2122070153cbd8f421add2908dde65608dd5,6E+18,2.60842E+25
0x51f7397bd474145ca7cb8bbcd9baccc6d3009930,6E+18,2.60842E+25
0xb0f748946c65ff4d3637a587e849a8e295c9b0c2,6E+18,2.60842E+25
0xf36f22cd041971ba8bba6a9db21fba09bfcc0dbe,6E+18,2.60842E+25
0x8c8c4a137a7110d88ee9cd2efa634fea3a4305f7,6E+18,2.60842E+25
0x64af836808b4eb307a863fb02f57e4168d44065a,6E+18,2.60842E+25
0xb7af080f3db1dcdd4d775f44e3dd706d8d08731c,6E+18,2.60842E+25
0xf7c09a7868cd0a2830ea16f3b499fdaabbfdfaf5,6E+18,2.60843E+25
0x9403f8ef464f7bfdaca5bd8b2b18074a5ae54ef4,6E+18,2.60843E+25
0x69883448a38510061773dce7602b7f42ed3ba90f,6E+18,2.60843E+25
0xee1b602ba1a4ff722de2460e03fb1707c345fcf4,6E+18,2.60843E+25
0xcb8d6ff7c931786789aff9b23506ef4fa28e6674,6E+18,2.60843E+25
0xb76e88516dd4cb7e20e152644901db5710687bf9,6E+18,2.60843E+25
0xf7944418296ae121e6daf1549128a31d553c8bc8,6E+18,2.60843E+25
0x4acc06653974cb40c41111cc5afb53a1b7b6130e,6E+18,2.60843E+25
0x5e12ac71656cf5998c44ab11804f3177039328f1,6E+18,2.60843E+25
0xc517abb39eca8b807228fd49f6f1f1d1a9225569,6E+18,2.60843E+25
0xdd04d7e357572da1c6cbbc15fa2c27d0513f4aca,6E+18,2.60843E+25
